Béla Bollobás,332,,,,,,,,,,,,,
Gerti Kappel,332,,,,,,,,,,,,,
Peter J. Denning,332,,,,,,,,,,,,,
Roland Siegwart,332,,,,,,,,,,,,,
Rüdiger Dillmann,332,,,,,,,,,,,,,
m. c. schraefel,332,,,,,,,,,,,,,
Ahmed K. Elmagarmid,331,,,,,,,,,,,,,
Don S. Batory,331,,,,,,,,,,,,,
Houbing Song,331,,,,,,,,,,,,,
Jan M. Rabaey,331,,,,,,,,,,,,,
Lei Chen 0002,331,,,,,,,,,,,,,
Donato Malerba,330,,,,,,,,,,,,,
Oscar Pastor,330,,,,,,,,,,,,,
Peter Loos,330,,,,,,,,,,,,,
Bart Selman,329,,,,,,,,,,,,,
Carl A. Gunter,329,,,,,,,,,,,,,
Mathias Weske,329,,,,,,,,,,,,,
Anna R. Karlin,328,,,,,,,,,,,,,
Barbara Paech,328,,,,,,,,,,,,,
Daniel P. Siewiorek,328,,,,,,,,,,,,,
David S. Ebert,328,,,,,,,,,,,,,
Julian Gough,328,,,,,,,,,,,,,
Richard Cole 0001,328,,,,,,,,,,,,,
Robert Harper 0001,328,,,,,,,,,,,,,
Charu C. Aggarwal,327,,,,,,,,,,,,,
Edmund M. Clarke,327,,,,,,,,,,,,,
Ioannis Xenarios,327,,,,,,,,,,,,,
Teresa K. Attwood,327,,,,,,,,,,,,,
Gary T. Leavens,326,,,,,,,,,,,,,
Kotagiri Ramamohanarao,326,,,,,,,,,,,,,
Max Mühlhäuser,326,,,,,,,,,,,,,
Peter Brusilovsky,326,,,,,,,,,,,,,
Aldo Gangemi,325,,,,,,,,,,,,,
Arnold L. Rosenberg,325,,,,,,,,,,,,,
Daniel G. Bobrow,325,,,,,,,,,,,,,
Roberto Tamassia,325,,,,,,,,,,,,,
Birgitta König-Ries,324,,,,,,,,,,,,,
Boualem Benatallah,324,,,,,,,,,,,,,
ChengXiang Zhai,324,,,,,,,,,,,,,
Enrique Alba,324,,,,,,,,,,,,,
Henry F. Korth,324,,,,,,,,,,,,,
Kurt Geihs,324,,,,,,,,,,,,,
Marco Montali,324,,,,,,,,,,,,,
Steve Benford,324,,,,,,,,,,,,,
Gordon D. Plotkin,323,,,,,,,,,,,,,
Pascal Felber,323,,,,,,,,,,,,,
Steve Pettifer,323,,,,,,,,,,,,,
Alessandro Saffiotti,322,,,,,,,,,,,,,
Florian Daniel,322,,,,,,,,,,,,,
Gunter Saake,322,,,,,,,,,,,,,
Kui Ren 0001,322,,,,,,,,,,,,,
Mohan S. Kankanhalli,322,,,,,,,,,,,,,
Éva Tardos,322,,,,,,,,,,,,,
Ana Paiva,321,,,,,,,,,,,,,
Barry O'Sullivan,321,,,,,,,,,,,,,
James A. Landay,321,,,,,,,,,,,,,
Meng Wang 0001,321,,,,,,,,,,,,,
Daniele Nardi,320,,,,,,,,,,,,,
Fan R. K. Chung,320,,,,,,,,,,,,,
Giuseppe Liotta,320,,,,,,,,,,,,,
Peter Sanders 0001,320,,,,,,,,,,,,,
Charles J. Colbourn,319,,,,,,,,,,,,,
David Lo 0001,319,,,,,,,,,,,,,
Francky Catthoor,319,,,,,,,,,,,,,
Gene Tsudik,319,,,,,,,,,,,,,
Jirí Matousek 0001,319,,,,,,,,,,,,,
John T. Stasko,319,,,,,,,,,,,,,
Ralf Steinmetz,319,,,,,,,,,,,,,
Ramesh Govindan,319,,,,,,,,,,,,,
Sébastien Marcel,319,,,,,,,,,,,,,
Andrew V. Goldberg,318,,,,,,,,,,,,,
Armando Fox,318,,,,,,,,,,,,,
Inderjit S. Dhillon,318,,,,,,,,,,,,,
Mikkel Thorup,318,,,,,,,,,,,,,
Pat Hanrahan,318,,,,,,,,,,,,,
Shankar Sastry,318,,,,,,,,,,,,,
Somesh Jha,318,,,,,,,,,,,,,
Thomas Ertl,318,,,,,,,,,,,,,
Willy Susilo,318,,,,,,,,,,,,,
Alan C. Evans,317,,,,,,,,,,,,,
Aravind Srinivasan,317,,,,,,,,,,,,,
Bruce M. Maggs,317,,,,,,,,,,,,,
Dimitrios Gunopulos,317,,,,,,,,,,,,,
Edward G. Coffman Jr.,317,,,,,,,,,,,,,
Giuseppe Caire,317,,,,,,,,,,,,,
Ingo Weber,317,,,,,,,,,,,,,
James Demmel,317,,,,,,,,,,,,,
Matt Jones 0001,317,,,,,,,,,,,,,
Michael L. Littman,317,,,,,,,,,,,,,
Michael P. Wellman,317,,,,,,,,,,,,,
Mohammad S. Obaidat,317,,,,,,,,,,,,,
Satoshi Matsuoka,317,,,,,,,,,,,,,
Victor Vianu,317,,,,,,,,,,,,,
William Gropp,317,,,,,,,,,,,,,
Dieter Fox,316,,,,,,,,,,,,,
Frank Dignum,316,,,,,,,,,,,,,
Frederick P. Brooks Jr.,316,,,,,,,,,,,,,
Gabriella Pasi,316,,,,,,,,,,,,,
Kurt Schneider,316,,,,,,,,,,,,,
Longbing Cao,316,,,,,,,,,,,,,
Ruben Verborgh,316,,,,,,,,,,,,,
Thomas E. Nichols,316,,,,,,,,,,,,,
Torsten Schaub,316,,,,,,,,,,,,,
Andrew McCallum,315,,,,,,,,,,,,,
Asunción Gómez-Pérez,315,,,,,,,,,,,,,
Bing Liu 0001,315,,,,,,,,,,,,,
Jan Kratochvíl,315,,,,,,,,,,,,,
Michael Backes 0001,315,,,,,,,,,,,,,
Robert Winter 0001,315,,,,,,,,,,,,,
Stefano Leonardi,315,,,,,,,,,,,,,
Andreas Harth,314,,,,,,,,,,,,,
Chee-Keng Yap,314,,,,,,,,,,,,,
Christian Prehofer,314,,,,,,,,,,,,,
Claudio Di Ciccio,314,,,,,,,,,,,,,
George Varghese,314,,,,,,,,,,,,,
Paolo Rosso,314,,,,,,,,,,,,,
Quan Z. Sheng,314,,,,,,,,,,,,,
Roger Wattenhofer,314,,,,,,,,,,,,,
Allan Hanbury,313,,,,,,,,,,,,,
Chitta Baral,313,,,,,,,,,,,,,
Erich J. Neuhold,313,,,,,,,,,,,,,
Joshua B. Tenenbaum,313,,,,,,,,,,,,,
Kannan Ramchandran,313,,,,,,,,,,,,,
Silvio Micali,313,,,,,,,,,,,,,
Yvonne Rogers,313,,,,,,,,,,,,,
Andy Schürr,312,,,,,,,,,,,,,
Christine A. Orengo,312,,,,,,,,,,,,,
Christopher D. Manning,312,,,,,,,,,,,,,
Jean-Marc Jézéquel,312,,,,,,,,,,,,,
Mauro Conti,312,,,,,,,,,,,,,
Arjen P. de Vries,311,,,,,,,,,,,,,
Dennis E. Shasha,311,,,,,,,,,,,,,
Horst Bischof,311,,,,,,,,,,,,,
Nicholas Roy,311,,,,,,,,,,,,,
Tharam S. Dillon,311,,,,,,,,,,,,,
Bhavani M. Thuraisingham,310,,,,,,,,,,,,,
Doina Precup,310,,,,,,,,,,,,,
Douglas B. Kell,310,,,,,,,,,,,,,
Fabio Paternò,310,,,,,,,,,,,,,
Nicole Immorlica,310,,,,,,,,,,,,,
Xavier Pennec,310,,,,,,,,,,,,,
Arthur H. M. ter Hofstede,309,,,,,,,,,,,,,
George K. Karagiannidis,309,,,,,,,,,,,,,
Henrik Leopold,309,,,,,,,,,,,,,
Henry Lieberman,309,,,,,,,,,,,,,
Jürgen Teich,309,,,,,,,,,,,,,
Katia P. Sycara,309,,,,,,,,,,,,,
Nicolas Le Novère,309,,,,,,,,,,,,,
Alberto Del Bimbo,308,,,,,,,,,,,,,
Florian Matthes,308,,,,,,,,,,,,,
Nicholas C. Wormald,308,,,,,,,,,,,,,
Pietro Liò,308,,,,,,,,,,,,,
Timothy M. Chan,308,,,,,,,,,,,,,
Ahmad-Reza Sadeghi,307,,,,,,,,,,,,,
Peter J. Stuckey,307,,,,,,,,,,,,,
Stephen M. Smith,307,,,,,,,,,,,,,
MohammadTaghi Hajiaghayi,306,,,,,,,,,,,,,
Peter Mika,306,,,,,,,,,,,,,
Petra Mutzel,306,,,,,,,,,,,,,
Victor R. Basili,306,,,,,,,,,,,,,
Yossi Azar,306,,,,,,,,,,,,,
Andreas Hotho,305,,,,,,,,,,,,,
Francesco Bonchi,305,,,,,,,,,,,,,
John A. Stankovic,305,,,,,,,,,,,,,
Martin Grohe,305,,,,,,,,,,,,,
Pedro Mendes 0001,305,,,,,,,,,,,,,
Tamim Asfour,305,,,,,,,,,,,,,
Hans Hagen,304,,,,,,,,,,,,,
Ross J. Anderson,304,,,,,,,,,,,,,
Wagner Meira Jr.,304,,,,,,,,,,,,,
Don Towsley,303,,,,,,,,,,,,,
Fatos Xhafa,303,,,,,,,,,,,,,
Jianmin Wang 0001,303,,,,,,,,,,,,,
Ruslan Salakhutdinov,303,,,,,,,,,,,,,
Simon L. Peyton Jones,303,,,,,,,,,,,,,
Wangmeng Zuo,303,,,,,,,,,,,,,
Christoph Koch 0001,302,,,,,,,,,,,,,
Geraldine Fitzpatrick,302,,,,,,,,,,,,,
Heikki Mannila,302,,,,,,,,,,,,,
HongJiang Zhang,302,,,,,,,,,,,,,
Jeff Erickson 0001,302,,,,,,,,,,,,,
Jocelyn Chanussot,302,,,,,,,,,,,,,
Nigel Davies 0001,302,,,,,,,,,,,,,
Oscar Nierstrasz,302,,,,,,,,,,,,,
Vijay V. Vazirani,302,,,,,,,,,,,,,
Mark Jenkinson,301,,,,,,,,,,,,,
Maurice Herlihy,301,,,,,,,,,,,,,
Alan Fekete,300,,,,,,,,,,,,,
Arumugam Nallanathan,300,,,,,,,,,,,,,
Eduard Ayguadé,300,,,,,,,,,,,,,
Ihab F. Ilyas,300,,,,,,,,,,,,,
Michael J. Pazzani,300,,,,,,,,,,,,,
Piotr Indyk,300,,,,,,,,,,,,,
Rongrong Ji,300,,,,,,,,,,,,,
Ronitt Rubinfeld,300,,,,,,,,,,,,,
Stan Z. Li,300,,,,,,,,,,,,,
Zachary G. Ives,300,,,,,,,,,,,,,
Ben Glocker,299,,,,,,,,,,,,,
Edward A. Lee,299,,,,,,,,,,,,,
Falk Schreiber,299,,,,,,,,,,,,,
Gilles Barthe,299,,,,,,,,,,,,,
Ken Goldberg,299,,,,,,,,,,,,,
Krithi Ramamritham,299,,,,,,,,,,,,,
Marianne Winslett,299,,,,,,,,,,,,,
Nathan Linial,299,,,,,,,,,,,,,
Nicholas J. Belkin,299,,,,,,,,,,,,,
Serena Villata,299,,,,,,,,,,,,,
Steven M. Bellovin,299,,,,,,,,,,,,,
Martin Gogolla,298,,,,,,,,,,,,,
Raimund Seidel,298,,,,,,,,,,,,,
Rolf Drechsler,298,,,,,,,,,,,,,
Steven Fraser 0001,298,,,,,,,,,,,,,
Zhi-Hua Zhou,298,,,,,,,,,,,,,
Carlo Ghezzi,297,,,,,,,,,,,,,
Michael Lesk,297,,,,,,,,,,,,,
Nitesh V. Chawla,297,,,,,,,,,,,,,
Patricia Lago,297,,,,,,,,,,,,,
Song Guo 0001,297,,,,,,,,,,,,,
Stefanie Rinderle-Ma,297,,,,,,,,,,,,,
Baruch Schieber,296,,,,,,,,,,,,,
Christian Theobalt,296,,,,,,,,,,,,,
Geoffrey E. Hinton,296,,,,,,,,,,,,,
Hermann Ney,296,,,,,,,,,,,,,
Howard J. Karloff,296,,,,,,,,,,,,,
Jan Recker,296,,,,,,,,,,,,,
Jorge Urrutia,296,,,,,,,,,,,,,
Larry J. Stockmeyer,296,,,,,,,,,,,,,
Rolf Apweiler,296,,,,,,,,,,,,,
Salil P. Vadhan,296,,,,,,,,,,,,,
Antonio Vallecillo,295,,,,,,,,,,,,,
Carla P. Gomes,295,,,,,,,,,,,,,
David R. Wood,295,,,,,,,,,,,,,
Heinz Stockinger,295,,,,,,,,,,,,,
Henry Muccini,295,,,,,,,,,,,,,
Jonathan Katz,295,,,,,,,,,,,,,
Lora Aroyo,295,,,,,,,,,,,,,
Marta Sabou,295,,,,,,,,,,,,,
Ravi Kannan,295,,,,,,,,,,,,,
Robert Kleinberg,295,,,,,,,,,,,,,
Wayne Luk,295,,,,,,,,,,,,,
Arun Kumar Sangaiah,294,,,,,,,,,,,,,
David A. Bader,294,,,,,,,,,,,,,
Douglas C. Schmidt,294,,,,,,,,,,,,,
Dusit Niyato,294,,,,,,,,,,,,,
Maurizio Lenzerini,294,,,,,,,,,,,,,
Rik Van de Walle,294,,,,,,,,,,,,,
Abraham Silberschatz,293,,,,,,,,,,,,,
Anthony D. Joseph,293,,,,,,,,,,,,,
David Harel,293,,,,,,,,,,,,,
Enrique Herrera-Viedma,293,,,,,,,,,,,,,
Onur Mutlu,293,,,,,,,,,,,,,
Arnold W. M. Smeulders,292,,,,,,,,,,,,,
Bronis R. de Supinski,292,,,,,,,,,,,,,
Jitendra Malik,292,,,,,,,,,,,,,
Nathalie Japkowicz,292,,,,,,,,,,,,,
Yuri Gurevich,292,,,,,,,,,,,,,
Han-Chieh Chao,291,,,,,,,,,,,,,
Harith Alani,291,,,,,,,,,,,,,
Mark Guzdial,291,,,,,,,,,,,,,
Miron Livny,291,,,,,,,,,,,,,
Nicola J. Mulder,291,,,,,,,,,,,,,
Ralf Schenkel,291,,,,,,,,,,,,,
Sihem Amer-Yahia,291,,,,,,,,,,,,,
Xiaohua Jia,291,,,,,,,,,,,,,
Zvi Galil,291,,,,,,,,,,,,,
Anthony Finkelstein,290,,,,,,,,,,,,,
Arie Shoshani,290,,,,,,,,,,,,,
Beth Plale,290,,,,,,,,,,,,,
Jeff Kramer,290,,,,,,,,,,,,,
Naixue Xiong,290,,,,,,,,,,,,,
Pierangela Samarati,290,,,,,,,,,,,,,
Rada Mihalcea,290,,,,,,,,,,,,,
Søren Brunak,290,,,,,,,,,,,,,
Bojan Mohar,289,,,,,,,,,,,,,
Christopher J. Mungall,289,,,,,,,,,,,,,
David Lorge Parnas,289,,,,,,,,,,,,,
Franz Baader,289,,,,,,,,,,,,,
Heinrich H. Bülthoff,289,,,,,,,,,,,,,
Jason Cong,289,,,,,,,,,,,,,
Alex L. Mitchell,288,,,,,,,,,,,,,
Jonathan P. Bowen,288,,,,,,,,,,,,,
Julia A. Schnabel,288,,,,,,,,,,,,,
Luciano Serafini,288,,,,,,,,,,,,,
Michael S. Bernstein,288,,,,,,,,,,,,,
Qingming Huang,288,,,,,,,,,,,,,
Ugo Montanari,288,,,,,,,,,,,,,
David L. Dill,287,,,,,,,,,,,,,
Derick Wood,287,,,,,,,,,,,,,
Jianer Chen,287,,,,,,,,,,,,,
Joaquin Vanschoren,287,,,,,,,,,,,,,
John Kubiatowicz,287,,,,,,,,,,,,,
Raymond T. Ng,287,,,,,,,,,,,,,
Shui Yu,287,,,,,,,,,,,,,
Zoltán Füredi,287,,,,,,,,,,,,,
Anja Feldmann,286,,,,,,,,,,,,,
Dexter Kozen,286,,,,,,,,,,,,,
John Hershberger 0001,286,,,,,,,,,,,,,
Jong Hyuk Park,286,,,,,,,,,,,,,
Joseph A. Konstan,286,,,,,,,,,,,,,
Joseph E. Gonzalez,286,,,,,,,,,,,,,
Michael A. Heroux,286,,,,,,,,,,,,,
Prakash Panangaden,286,,,,,,,,,,,,,
Zhiguo Ding 0001,286,,,,,,,,,,,,,
Alejandro Jaimes,285,,,,,,,,,,,,,
Bruce A. Reed,285,,,,,,,,,,,,,
David Haussler,285,,,,,,,,,,,,,
David Zhang 0001,285,,,,,,,,,,,,,
Insup Lee,285,,,,,,,,,,,,,
Joemon M. Jose,285,,,,,,,,,,,,,
Joseph Sifakis,285,,,,,,,,,,,,,
László Babai,285,,,,,,,,,,,,,
Oswin Aichholzer,285,,,,,,,,,,,,,
Shrikanth S. Narayanan,285,,,,,,,,,,,,,
Zhengyou Zhang,285,,,,,,,,,,,,,
Benny Chor,284,,,,,,,,,,,,,
Gennady L. Andrienko,284,,,,,,,,,,,,,
Henning Fernau,284,,,,,,,,,,,,,
Joelle Pineau,284,,,,,,,,,,,,,
Kim G. Larsen,284,,,,,,,,,,,,,
Lars Kai Hansen,284,,,,,,,,,,,,,
Lydia E. Kavraki,284,,,,,,,,,,,,,
Norman M. Sadeh,284,,,,,,,,,,,,,
Arvind Krishnamurthy,283,,,,,,,,,,,,,
Bernardo Magnini,283,,,,,,,,,,,,,
Christoph Steinbeck,283,,,,,,,,,,,,,
Dan Alistarh,283,,,,,,,,,,,,,
David A. Wagner 0001,283,,,,,,,,,,,,,
Fabrizio Maria Maggi,283,,,,,,,,,,,,,
Henri Prade,283,,,,,,,,,,,,,
Lorenzo Bruzzone,283,,,,,,,,,,,,,
Mark de Berg,283,,,,,,,,,,,,,
Muhammad Khurram Khan,283,,,,,,,,,,,,,
Santosh S. Vempala,283,,,,,,,,,,,,,
Shai Halevi,283,,,,,,,,,,,,,
Amol Deshpande,282,,,,,,,,,,,,,
Desney S. Tan,282,,,,,,,,,,,,,
Dorothea Wagner,282,,,,,,,,,,,,,
H. Brendan McMahan,282,,,,,,,,,,,,,
Jon Whittle,282,,,,,,,,,,,,,
Jörg Henkel,282,,,,,,,,,,,,,
Michael W. Mahoney,282,,,,,,,,,,,,,
Richard Bowden,282,,,,,,,,,,,,,
Vojtech Rödl,282,,,,,,,,,,,,,
Yuriy Brun,282,,,,,,,,,,,,,
Cliff B. Jones,281,,,,,,,,,,,,,
Gerhard Tröster,281,,,,,,,,,,,,,
Gita Sukthankar,281,,,,,,,,,,,,,
John M. Carroll,281,,,,,,,,,,,,,
Min Chen 0003,281,,,,,,,,,,,,,
Pat Morin,281,,,,,,,,,,,,,
Robert Schober,281,,,,,,,,,,,,,
Thomas Lengauer,281,,,,,,,,,,,,,
Umesh V. Vazirani,281,,,,,,,,,,,,,
Vida Dujmovic,281,,,,,,,,,,,,,
Vittorio Murino,281,,,,,,,,,,,,,
Wenwu Zhu 0001,281,,,,,,,,,,,,,
William W. Cohen,281,,,,,,,,,,,,,
Ivan Stojmenovic,280,,,,,,,,,,,,,
Margo I. Seltzer,280,,,,,,,,,,,,,
Maria Jesus Martin,280,,,,,,,,,,,,,
Mark D. Wilkinson,280,,,,,,,,,,,,,
Sven Apel,280,,,,,,,,,,,,,
Thomas E. Anderson,280,,,,,,,,,,,,,
Tomaso A. Poggio,280,,,,,,,,,,,,,
Toniann Pitassi,280,,,,,,,,,,,,,
Amir Hussain,279,,,,,,,,,,,,,
Bharat K. Bhargava,279,,,,,,,,,,,,,
Dieter Schmalstieg,279,,,,,,,,,,,,,
Enrico Motta,279,,,,,,,,,,,,,
Jan Hajic,279,,,,,,,,,,,,,
Jeffrey Heer,279,,,,,,,,,,,,,
John McCarthy 0001,279,,,,,,,,,,,,,
José C. Príncipe,279,,,,,,,,,,,,,
Lance Fortnow,279,,,,,,,,,,,,,
Peter Buneman,279,,,,,,,,,,,,,
Rudolf Fleischer,279,,,,,,,,,,,,,
Suresh Venkatasubramanian,279,,,,,,,,,,,,,
Alberto O. Mendelzon,278,,,,,,,,,,,,,
Avi Silberschatz,278,,,,,,,,,,,,,
Burkhard Rost,278,,,,,,,,,,,,,
Dragan Gasevic,278,,,,,,,,,,,,,
Lei Zhang 0006,278,,,,,,,,,,,,,
Shang-Hua Teng,278,,,,,,,,,,,,,
Shlomo Shamai,278,,,,,,,,,,,,,
Srinivasan Seshan,278,,,,,,,,,,,,,
Bernard De Baets,277,,,,,,,,,,,,,
John Shalf,277,,,,,,,,,,,,,
Mark Horowitz,277,,,,,,,,,,,,,
Mung Chiang,277,,,,,,,,,,,,,
Peter Haase 0001,277,,,,,,,,,,,,,
Timothy W. Finin,277,,,,,,,,,,,,,
Victor R. Lesser,277,,,,,,,,,,,,,
Wendy E. Mackay,277,,,,,,,,,,,,,
Aristides Gionis,276,,,,,,,,,,,,,
Carlos Castillo 0001,276,,,,,,,,,,,,,
Dahlia Malkhi,276,,,,,,,,,,,,,
David P. Woodruff,276,,,,,,,,,,,,,
Giovanni Semeraro,276,,,,,,,,,,,,,
Jaap Kamps,276,,,,,,,,,,,,,
Kurt Keutzer,276,,,,,,,,,,,,,
Ramesh Raskar,276,,,,,,,,,,,,,
Sherali Zeadally,276,,,,,,,,,,,,,
Themis Palpanas,276,,,,,,,,,,,,,
Valérie Issarny,276,,,,,,,,,,,,,
Andreas Rauber,275,,,,,,,,,,,,,
Bettina Berendt,275,,,,,,,,,,,,,
Christof Weinhardt,275,,,,,,,,,,,,,
Claire O'Donovan,275,,,,,,,,,,,,,
Jeffrey Scott Vitter,275,,,,,,,,,,,,,
Lars Grunske,275,,,,,,,,,,,,,
Leendert W. N. van der Torre,275,,,,,,,,,,,,,
Ouri Wolfson,275,,,,,,,,,,,,,
Thomas L. Griffiths,275,,,,,,,,,,,,,
Tim Berners-Lee,275,,,,,,,,,,,,,
Daniel J. Abadi,274,,,,,,,,,,,,,
Djoerd Hiemstra,274,,,,,,,,,,,,,
Endre Szemerédi,274,,,,,,,,,,,,,
Franco P. Preparata,274,,,,,,,,,,,,,
Hans Uszkoreit,274,,,,,,,,,,,,,
Jan Bosch,274,,,,,,,,,,,,,
Mikhail J. Atallah,274,,,,,,,,,,,,,
Paulo Novais,274,,,,,,,,,,,,,
Xiang-Yang Li 0001,274,,,,,,,,,,,,,
Daniela Florescu,273,,,,,,,,,,,,,
Dejan S. Milojicic,273,,,,,,,,,,,,,
Enrico Franconi,273,,,,,,,,,,,,,
Felix Naumann,273,,,,,,,,,,,,,
Gloria Mark,273,,,,,,,,,,,,,
Henrik I. Christensen,273,,,,,,,,,,,,,
Henry A. Kautz,273,,,,,,,,,,,,,
Khalid Belhajjame,273,,,,,,,,,,,,,
Klaus Wehrle,273,,,,,,,,,,,,,
Martin Vingron,273,,,,,,,,,,,,,
Nick Koudas,273,,,,,,,,,,,,,
Paul D. Seymour,273,,,,,,,,,,,,,
Peter G. Neumann,273,,,,,,,,,,,,,
Richard G. Baraniuk,273,,,,,,,,,,,,,
Terry R. Payne,273,,,,,,,,,,,,,
Alfons Kemper,272,,,,,,,,,,,,,
Fabio Casati,272,,,,,,,,,,,,,
Michael J. Kearns,272,,,,,,,,,,,,,
Nick McKeown,272,,,,,,,,,,,,,
Nikolaj Bjørner,272,,,,,,,,,,,,,
Rainer Malaka,272,,,,,,,,,,,,,
Yoshio Okamoto,272,,,,,,,,,,,,,
David G. Kirkpatrick,271,,,,,,,,,,,,,
Jaime Lloret,271,,,,,,,,,,,,,
Lars Arge,271,,,,,,,,,,,,,
Michael A. Bender,271,,,,,,,,,,,,,
Sean Bechhofer,271,,,,,,,,,,,,,
Thomas Lippert,271,,,,,,,,,,,,,
Anastassia Ailamaki,270,,,,,,,,,,,,,
James Aspnes,270,,,,,,,,,,,,,
Michael E. Papka,270,,,,,,,,,,,,,
Michael L. Brodie,270,,,,,,,,,,,,,
Roel J. Wieringa,270,,,,,,,,,,,,,
Steven Feiner,270,,,,,,,,,,,,,
Thomas Seidl 0001,270,,,,,,,,,,,,,
Tingwen Huang,270,,,,,,,,,,,,,
Albert G. Greenberg,269,,,,,,,,,,,,,
Gonzalo Navarro,269,,,,,,,,,,,,,
Grigoris Antoniou,269,,,,,,,,,,,,,
John-Jules Ch. Meyer,269,,,,,,,,,,,,,
Martin Fränzle,269,,,,,,,,,,,,,
Michael Benedikt,269,,,,,,,,,,,,,
Paola Mello,269,,,,,,,,,,,,,
Pascal Bouvry,269,,,,,,,,,,,,,
Philippe A. Palanque,269,,,,,,,,,,,,,
Ulrik Brandes,269,,,,,,,,,,,,,
Wen-mei W. Hwu,269,,,,,,,,,,,,,
Carsten Lund,268,,,,,,,,,,,,,
David Zuckerman,268,,,,,,,,,,,,,
Nelly Bencomo,268,,,,,,,,,,,,,
Nimrod Megiddo,268,,,,,,,,,,,,,
Helmut Alt,267,,,,,,,,,,,,,
Jiangchuan Liu,267,,,,,,,,,,,,,
Malcolm P. Atkinson,267,,,,,,,,,,,,,
Marek Chrobak,267,,,,,,,,,,,,,
Markus Strohmaier,267,,,,,,,,,,,,,
Martha A. Larson,267,,,,,,,,,,,,,
Samson Abramsky,267,,,,,,,,,,,,,
Alasdair J. G. Gray,266,,,,,,,,,,,,,
Benjamin C. Pierce,266,,,,,,,,,,,,,
Bill Howe,266,,,,,,,,,,,,,
Bruce Fischl,266,,,,,,,,,,,,,
Danny Krizanc,266,,,,,,,,,,,,,
Noel E. O'Connor,266,,,,,,,,,,,,,
Sjaak Brinkkemper,266,,,,,,,,,,,,,
Tim J. P. Hubbard,266,,,,,,,,,,,,,
Amir Pnueli,265,,,,,,,,,,,,,
Dieter Kranzlmüller,265,,,,,,,,,,,,,
Dov M. Gabbay,265,,,,,,,,,,,,,
Georgios B. Giannakis,265,,,,,,,,,,,,,
Hagit Attiya,265,,,,,,,,,,,,,
Jan Marco Leimeister,265,,,,,,,,,,,,,
Michele Zorzi,265,,,,,,,,,,,,,
Phillip W. Lord,265,,,,,,,,,,,,,
Robbert van Renesse,265,,,,,,,,,,,,,
Shahram Izadi,265,,,,,,,,,,,,,
Theo Härder,265,,,,,,,,,,,,,
Ulrike Sattler,265,,,,,,,,,,,,,
Werner Damm,265,,,,,,,,,,,,,
Alberto Marchetti-Spaccamela,264,,,,,,,,,,,,,
Charles L. Isbell Jr.,264,,,,,,,,,,,,,
Daniel Kroening,264,,,,,,,,,,,,,
David Hutchison,264,,,,,,,,,,,,,
Fei-Yue Wang 0001,264,,,,,,,,,,,,,
Ilsun You,264,,,,,,,,,,,,,
Kristina Lerman,264,,,,,,,,,,,,,
Mario Piattini,264,,,,,,,,,,,,,
Nick Feamster,264,,,,,,,,,,,,,
Paul Watson 0001,264,,,,,,,,,,,,,
Polina Golland,264,,,,,,,,,,,,,
Süleyman Cenk Sahinalp,264,,,,,,,,,,,,,
Weisi Lin,264,,,,,,,,,,,,,
Alexander A. Razborov,263,,,,,,,,,,,,,
Amin Vahdat,263,,,,,,,,,,,,,
Artur S. d'Avila Garcez,263,,,,,,,,,,,,,
Ashok K. Chandra,263,,,,,,,,,,,,,
Bryan Catanzaro,263,,,,,,,,,,,,,
Dan Halperin,263,,,,,,,,,,,,,
Ilkay Altintas,263,,,,,,,,,,,,,
Jan Vanthienen,263,,,,,,,,,,,,,
John R. Smith,263,,,,,,,,,,,,,
Julia Hirschberg,263,,,,,,,,,,,,,
Justin Zobel,263,,,,,,,,,,,,,
Kian-Lee Tan,263,,,,,,,,,,,,,
Qian Zhang 0001,263,,,,,,,,,,,,,
Satish Rao,263,,,,,,,,,,,,,
Uzi Vishkin,263,,,,,,,,,,,,,
Alexander Wolff 0001,262,,,,,,,,,,,,,
Anthony Steed,262,,,,,,,,,,,,,
Benjamin W. Wah,262,,,,,,,,,,,,,
Catherine Plaisant,262,,,,,,,,,,,,,
Elchanan Mossel,262,,,,,,,,,,,,,
Erik Meijer 0001,262,,,,,,,,,,,,,
Gautam Das 0001,262,,,,,,,,,,,,,
Hanan Samet,262,,,,,,,,,,,,,
Jan Van den Bussche,262,,,,,,,,,,,,,
Joachim M. Buhmann,262,,,,,,,,,,,,,
Marcelo Arenas,262,,,,,,,,,,,,,
Marin Litoiu,262,,,,,,,,,,,,,
Stefan Schulte 0002,262,,,,,,,,,,,,,
Yunhao Liu,262,,,,,,,,,,,,,
Abhinav Gupta 0001,261,,,,,,,,,,,,,
Ana Moreira 0001,261,,,,,,,,,,,,,
Brian D. O. Anderson,261,,,,,,,,,,,,,
David Gries,261,,,,,,,,,,,,,
Douglas W. Oard,261,,,,,,,,,,,,,
Janna Hastings,261,,,,,,,,,,,,,
Judy Kay,261,,,,,,,,,,,,,
Margaret-Anne D. Storey,261,,,,,,,,,,,,,
Michael Fisher 0001,261,,,,,,,,,,,,,
Rafael Prikladnicki,261,,,,,,,,,,,,,
Tao Mei 0001,261,,,,,,,,,,,,,
Tim Finin,261,,,,,,,,,,,,,
Xing Xie 0001,261,,,,,,,,,,,,,
Yann LeCun,261,,,,,,,,,,,,,
Ying-Chang Liang,261,,,,,,,,,,,,,
